COMPOUNDCODE,Aamidine,AbasicNH0,AbasicNH1,AcidGroup,AliRingAttachment,AroRingAttachment,AromaticRings,BasicGroup,BasicNH02AroRings,BasicNH0R2AroRings,BasicNH12AroRings,BasicNH1R2AroRings,C1,C10,C11,C12,C13,C2,C20,C21,C22,C23,C24,C25,C26,C27,C3,C4,C5,C6,C8,C9,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH,CamideNH0,Ester,Flex,H1a,H2,H3,H4,HAN,HAO,HAS,HAT,HDN,HDO,HDT,HaloC,HydrophobicGroup,MW,N1,N10,N11,N12,N13,N14,N2,N4,N6,N7,N8,NBA,NH1and2CdO,NRB,NbN,NegativeCharge,Nn,NnH,O10,O11,O3,O5,O6,O7,O9,OHCHCdO,Ocarbamate,OverallCharge,Pamide,Pester,PositiveCharge,RSR,Ramidine,RbasicNH0,RbasicNH1,S2,S3,SamideNH0,UB,Vx,aaCH,aaN,aaNH,aaS,aaaC,aasC,aasN,activatedCH,aldehydes,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,benzylicOH,dCH2,dNH,dS,ddC,ddsN,ddssS,diazo,dsCH,dsN,dssC,dssS,dsssP,ed20,ed40,ed50,ed60,ed70,ed80,ether,ew10,ew100,ew20,ew30,ew40,ew50,ew60,ew70,ew75,ew80,ew90,f004,f005,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,fg5,halosp3sp3halo,hydroxyA,intraHbond5,intraHbond6,ketal,ketones,lipovolume,logP,macrocyclic,nC(sp2),nC(sp3),nCO,nCOOH,nNneutral,nNprot,nX,nc(do)n,nitro,perfluoro,polyOH,pyridine,pyridones,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,quatN,ring5nH,ringOdouble,ringat,ringdiol,sBr,sCl,sF,sI,sNH2,sOH,sPH2,sSH,sSiH3,spiroC,ssCH2,ssNH,ssO,ssPH,ssS,ssSiH2,sssCH,sssN,sssP,sssSiH,ssssC,ssssSi,sssssP,sulfonicacid,sulphates,tCH,tN,tsC,urea,zw1,zw2,zw3,0,00rganicAtom,0H,0S,0nring0at,0t0ring0diol,2C9 pKi,2D6 affinity category,ACamideO0nh0,ACamideO0nh0nh2,ASamideO0nh0,ASamideO0nh0nh2,BBB category,BBB log([brain]:[blood]),ERTL0SPtPSA,ERTL0tPSA,Flexibility,HBA,HBA0lip,HBA0prof,HBD,HBD0cam,HBD0lip,HBD0prof,HIA category,Michael0accept,P0gp category,PPB90 category,PRX0time01,PRX0time1,PRX0time2,RCamideO0nh0,RCamideO0nh0nh2,RSamideO0nh0,RSamideO0nh0nh2,Rotatable Bonds,Samide0NH,TPSA,aliphOH0t6,allylic0oxyd0t10,ami0etha0l0,ami0etha0l1,amide0dicarbonyl,basic0NH2,benzdiaz0t18,benzdiazepine0ring,branchedC0tRing,carbamate0and0thio,carbonate0carbamate,ch20lipo0t9,d0,di0widhraw0cx4,diazo0aryl,dione0104,easy0oxy0t13,ertl033,ertl035,ertl037,ertl039,ertl041,ertl043,est0lact0latm0carbm0t7,frg026,frg054,frg08,hERG pIC50,hetero0halo0di0n0arom,hindred0phe0l,hydroxylation0t8,ketone0t14,logD,logS,logS @ pH7.4,nH0indole0like,nHindole0like,nitro000ortho0t15,nitro0O,ohccn0t17,p0hetero0or0halo,p0withdraw0phe0l,phe0l,phe0l0pyr2r,phe0lic0tautomer,poly0sugars,qui0ne0type,ring0join,ring50nH0,sNH31,sp0carbons,sp20carbons,ssNH21,sssNH1,ssssN1,sulphonamide0t5,t01601,t01602,t01603,tert0amine0t11,thio0acid,thio0keto,urea0thio,xccn0t12,zz_EC50Chembl(uM),zz_Ion_Regulation_Activity,zz_Potency_Parasite (uMol),zz_SSI%
CCOc1ccccc1C(=O)Nc2cccc(c2)c3nc4ncccn4c3C,0,0,0,0,0,8,4,0,0,0,0,0,1,0,0,0,0,0,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0.1935,0,0,1,0,4,2,0,6,1,0,1,0,0,372.4,0,0,3,0,0,0,0,1,0,0,0,21,0,8,4,0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,23,281.8,11,3,0,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,2,1,5,5,2,2,0,0,0,0,0,0,0,0,5,3.766,0,18,3,1,0,4,0,0,0,0,0,0,0,0,6,6,6,6,23,14,6,4,3,19,5,2,8,7,16,9,7,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5.982,1,0,1,0,0,0,0.1348,68.52,68.52,0.1935,6,6,4,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,6,0,68.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.172999999999999,1,0,1,0,3.766,0.4736,0.4736,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,5.886056647693163,
CCOc1ccccc1CNC(=O)C2C(N(CC(C)C)C(=O)c3ccccc23)c4cccs4,0,0,0,0,4,5,3,0,0,0,0,0,3,1,2,0,0,1,0,4,0,1,0,0,0,0,3,1,2,0,0,0,0,0,0,1,0,3,0,0,3,0,0,1,1,0,0.25,3,0,1,0,2,3,1,6,1,0,1,0,2,462.6,0,0,0,0,0,0,1,0,0,1,0,17,0,17,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,358.8,11,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,1,1,3,0,0,0,0,0,0,0,0,0,0,11,4.604,0,16,9,2,0,2,0,0,0,0,0,0,0,0,11,14,32,47,19,13,9,14,4,18,3,4,17,3,15,54,49,39,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,5.902,4,0,1,0,0,0,0.7391,86.88,58.64,0.25,5,5,4,1,1,1,1,1,0,1,3,2,0,0,1,0,0,0,9,0,58.64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.023,0,0,1,0,4.604,0.04629,0.04629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.843753809602656,1.0,5.87942606879415,
CCOc1ccccc1NC(=O)CN2CCN(CC2)C(=O)c3occc3,0,0,0,0,2,3,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,6,4,0,1,0,0,1,1,0,0.2857,0,0,1,0,3,4,0,7,1,0,1,0,0,357.4,0,0,0,0,0,0,0,1,0,2,0,11,0,15,3,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,15,269.3,7,0,0,0,0,3,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1.4809999999999999,0,10,7,2,0,2,1,0,0,0,0,0,0,0,10,6,6,10,17,13,8,8,4,12,3,4,6,3,11,19,12,8,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,4.625,0,1,1,0,0,0,0.4315,75.02,75.02,0.2857,7,7,4,1,1,1,1,1,0,1,0,2,0,0,0,0,0,0,8,0,75.02,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.906000000000001,0,0,2,0,1.111,3.2239999999999998,2.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5.262807357295263,0.0,,
CCOc1ccccc1NC(C)C(=O)Nc2cc(ccc2N3CCOCC3)C(F)(F)F,0,0,1,0,1,5,2,0,0,0,0,0,2,0,0,1,0,0,0,1,3,1,0,0,0,0,5,2,1,0,0,0,0,1,0,0,0,5,4,0,2,0,0,1,0,0,0.2727,1,0,2,0,3,3,0,6,2,0,2,1,0,437.5,0,0,0,0,0,0,0,2,0,0,1,12,0,20,3,0,3,2,0,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,14,311.0,7,0,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,1,0,4,0,0,4,2,2,2,2,0,0,0,0,0,0,1,0,0,0,3,3.7439999999999998,0,12,9,1,0,3,0,3,0,0,0,0,0,0,16,16,20,24,18,15,9,5,3,13,5,3,13,5,11,29,26,22,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,5,2,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,5.881,3,0,1,0,0,0,0.009484000000000001,62.83,62.83,0.2727,6,6,3,2,1,2,1,1,0,1,3,1,0,0,0,0,0,0,9,0,62.83,0,0,1,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5.324,0,0,1,0,3.01,1.102,0.6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,6.3979400086720375,
CCc1ccc(CNCC(O)c2ccccc2)cc1,0,0,1,0,0,3,2,1,0,0,2,0,1,2,1,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0.3,1,1,1,0,1,1,0,2,1,1,2,0,0,255.4,0,0,0,0,0,0,1,0,0,0,0,12,0,8,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,218.7,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,2,2,1,1,0,0,0,1,0,0,0,0,11,3.301,0,12,5,0,0,0,1,0,0,0,0,0,0,0,7,8,8,8,5,2,6,0,1,12,0,1,0,0,7,8,8,8,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,4.997,3,0,0,0,0,1,0.5178,32.26,32.26,0.3,2,2,1,2,1,2,1,1,0,0,3,0,0,0,0,0,0,0,6,0,32.26,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.14,0,0,0,0,1.426,3.259,1.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.663940722133651,0.0,,
CCc1ccc(Nc2cc(C)c3ccc(O)cc3n2)cc1,0,0,0,0,0,7,3,0,0,0,0,0,1,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0.1304,0,1,1,0,1,1,0,2,1,1,2,0,0,278.3,0,0,1,0,0,0,0,1,0,0,0,16,0,6,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,16,223.3,8,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,0,0,0,0,0,0,0,6,4.175,0,15,3,0,0,2,0,0,0,0,0,0,1,0,2,6,6,7,11,9,3,0,1,15,3,1,7,4,14,9,7,6,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5.627999999999999,1,0,0,0,0,1,0.5745,45.15,45.15,0.1304,3,3,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,45.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.6,0,0,0,0,4.175,1.641,1.641,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1351923709738525,0.0,6.7121982700697735,
CCc1ccc(Nc2cc(C)nc3nc(C)nn23)cc1,0,0,0,0,0,7,3,0,0,0,0,0,1,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0.1364,0,0,1,0,4,0,0,4,1,0,1,0,0,267.3,0,0,4,0,0,0,0,1,0,0,0,15,0,6,5,0,5,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,15,209.4,5,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,6,6,5,5,0,0,0,0,0,0,0,0,4,2.6060000000000003,0,11,4,0,0,3,2,0,0,0,0,0,0,0,2,6,7,8,19,13,3,0,0,11,6,0,10,10,14,8,8,7,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,1,0,0,0,0,0,0.1581,55.11,55.11,0.1364,5,5,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,55.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.577000000000001,1,0,0,0,2.6060000000000003,2.068,2.068,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.241088107602026,0.0,5.3979400086720375,
CCc1ccc(cc1)C(NCc2nc(N)nc(n2)N(C)C)C(C)C,0,0,1,0,0,5,2,1,0,0,1,0,3,2,1,0,0,1,0,3,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,3,2,0,0,0,0,0.28,2,0,1,0,6,0,0,6,2,0,2,0,2,328.5,0,0,3,0,0,0,1,0,0,0,1,12,0,13,6,0,6,2,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,12,276.8,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,0,0,0,0,0,0,3,0,8,8,3,3,0,0,0,0,0,0,0,0,8,3.858,0,9,9,0,0,5,1,0,0,0,0,0,0,0,12,12,12,12,14,9,7,0,0,9,4,0,7,9,12,12,12,12,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5.039,1,0,0,0,0,0,0.1244,79.96,79.96,0.28,6,6,0,2,0,2,0,1,0,1,3,0,0,0,0,0,0,0,7,0,79.96,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5.36,2,0,0,0,1.729,1.5190000000000001,1.4569999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,5.698970004336019,
CCn1c(CN2CCN(Cc3ccccc3)CC2)nc4cc(NC(=O)c5cccs5)ccc14,0,0,0,0,2,7,4,2,4,4,0,0,1,3,0,0,0,0,2,3,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,6,4,0,1,0,0,1,0,0,0.2162,0,0,1,0,5,1,1,7,1,0,1,0,0,459.6,0,0,2,0,0,0,0,1,0,2,0,20,0,15,5,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,0,1,0,22,352.0,11,2,0,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,7,3.795,0,17,8,1,0,3,3,0,0,0,0,0,0,0,7,10,11,23,22,17,8,4,1,18,5,2,9,6,18,41,27,15,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5.654,1,0,1,0,0,0,0.5387,81.64,53.4,0.2162,6,6,4,1,1,1,1,1,0,1,3,1,0,0,0,0,0,0,8,0,53.4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.144,0,0,0,0,3.0010000000000003,2.506,1.165,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6.395449967428739,0.0,6.29073003902417,
CCn1cnc2c(Nc3cc(F)cc(F)c3)nc(nc12)C#N,0,0,0,0,0,8,3,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.1667,0,0,1,0,5,0,0,5,1,0,1,0,0,300.3,0,0,4,0,0,0,0,1,0,0,0,15,0,7,6,0,6,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,17,200.3,4,4,0,0,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,2,2,4,0,0,0,0,0,4,2,2,0,0,2,2,1,1,2,0,0,0,0,0,0,0,1,2.609,0,11,2,0,0,5,2,2,0,0,0,0,0,0,3,6,8,10,24,17,3,0,0,11,5,0,12,8,15,10,10,8,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,5.189,1,0,0,0,0,0,0.4517,79.42,79.42,0.1667,6,6,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,79.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.098,0,0,0,0,2.609,1.048,1.048,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,6.045757490560675,
CCn1ncc2c(NC3CCOCC3)c(CNC(=O)c4ccnn4C)c(C)nc12,0,0,1,0,1,8,3,0,0,0,0,0,3,2,0,0,0,0,2,3,1,0,0,0,0,0,3,1,1,0,1,1,0,0,0,0,3,3,4,0,3,0,0,1,0,0,0.2188,1,0,2,0,7,2,0,9,2,0,2,0,0,397.5,0,0,5,0,0,0,1,1,0,0,0,14,0,16,7,0,7,2,1,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,16,300.7,3,5,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,1,7,0,0,0,0,1,6,6,5,5,0,0,0,0,0,0,0,0,0,1.784,0,9,10,1,0,7,0,0,0,0,0,0,1,0,7,8,10,17,28,20,7,4,1,10,8,2,14,9,15,26,19,12,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5.0360000000000005,1,0,1,0,0,0,0.4393,98.89,98.89,0.2188,9,9,6,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,7,0,98.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.317,0,0,0,0,0.9,2.434,2.162,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,6.522878745280337,
CN(C(=O)c1cc2c(cccc2[nH]1)c3cncnc3)c4ccccc4,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1429,0,0,0,0,3,1,0,4,1,0,1,0,0,328.4,0,0,3,0,0,0,0,0,0,0,1,21,0,5,4,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,23,247.7,12,2,1,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,0,0,0,3,0,3,3,1,1,0,0,0,0,1,0,0,0,5,3.3680000000000003,0,18,1,1,0,4,0,0,0,0,0,0,0,0,6,6,6,8,17,10,4,6,1,19,4,1,12,4,15,10,8,6,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.789,0,1,0,0,0,0,0.1291,61.88,61.88,0.1429,5,5,1,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,4,0,61.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.086,0,0,1,0,3.3680000000000003,1.396,1.396,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,6.154901959985743,
CN(C)C1=C2C(C=CS2)=NC=N1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.07692,0,0,0,0,3,0,1,4,0,0,0,0,0,179.2,0,0,2,0,0,0,0,0,0,0,1,9,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,9,130.9,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,4,4,2,2,0,0,0,0,0,0,0,0,0,2.076,0,6,2,0,0,2,1,0,0,0,0,0,0,0,3,4,6,8,12,9,1,0,0,6,2,1,5,3,7,8,8,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4.034,1,0,0,0,0,1,0.4116,57.26,29.02,0.07692,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,29.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.064,0,0,0,0,0.9922,4.751,2.565,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,-1.5163474893680886
CN(C)CCCNCc1oc(cc1)c2ccc(F)c(Cl)c2,0,1,1,0,0,5,2,2,1,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,3,3,0,0,2,0,0,0,0,0.3182,0,0,1,0,2,1,0,3,1,0,1,0,0,310.8,0,0,0,0,0,0,1,0,0,1,0,11,0,11,2,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,11,232.9,5,0,0,0,2,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,3,2,0,2,0,0,0,4,2,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,3,3.68,0,10,6,0,0,0,2,2,0,0,0,0,0,0,8,2,2,2,10,8,7,0,0,10,0,1,7,0,10,4,3,2,0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,4.735,1,0,0,0,0,1,0.03741,28.41,28.41,0.3182,3,3,1,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,7,0,28.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.579,0,0,0,0,1.8259999999999998,2.8680000000000003,3.1710000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.095933948085497,0.0,6.057743849580535,
CN(C)CCCNc1c2ccccc2nc3ccccc13,0,1,1,0,0,5,3,1,3,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,0,0.2174,0,0,1,0,3,0,0,3,1,0,1,0,0,279.4,0,0,1,0,0,0,0,1,0,1,0,14,0,7,3,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,14,231.7,8,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.457,0,13,5,0,0,2,1,0,0,0,0,0,1,0,7,2,4,6,10,6,5,0,0,13,3,0,3,3,10,6,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4.863,1,0,0,0,0,1,0.2066,28.16,28.16,0.2174,3,3,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,5,0,28.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.357,0,0,0,0,1.975,2.734,1.5619999999999998,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.580374639112257,0.0,6.628932137728263,
