COMPOUNDCODE,Aamidine,AbasicNH0,AbasicNH1,AcidGroup,AliRingAttachment,AroRingAttachment,AromaticRings,BasicGroup,BasicNH02AroRings,BasicNH0R2AroRings,BasicNH12AroRings,BasicNH1R2AroRings,C1,C10,C11,C12,C13,C2,C20,C21,C22,C23,C24,C25,C26,C27,C3,C4,C5,C6,C8,C9,CBr,CF3,CH0Aa,CH1Aa,CH2Aa,CH2hetero,CH2link,CH2long,CH3Aa,CH3hetero,CSSC,CamideNH,CamideNH0,Ester,Flex,H1a,H2,H3,H4,HAN,HAO,HAS,HAT,HDN,HDO,HDT,HaloC,HydrophobicGroup,MW,N1,N10,N11,N12,N13,N14,N2,N4,N6,N7,N8,NBA,NH1and2CdO,NRB,NbN,NegativeCharge,Nn,NnH,O10,O11,O3,O5,O6,O7,O9,OHCHCdO,Ocarbamate,OverallCharge,Pamide,Pester,PositiveCharge,RSR,Ramidine,RbasicNH0,RbasicNH1,S2,S3,SamideNH0,UB,Vx,aaCH,aaN,aaNH,aaS,aaaC,aasC,aasN,activatedCH,aldehydes,anycarbonyl,aromBr,aromCl,aromF,aromI,aromO,arylNHCO,benzylicOH,dCH2,dNH,dS,ddC,ddsN,ddssS,diazo,dsCH,dsN,dssC,dssS,dsssP,ed20,ed40,ed50,ed60,ed70,ed80,ether,ew10,ew100,ew20,ew30,ew40,ew50,ew60,ew70,ew75,ew80,ew90,f004,f005,f007,f015,f147,f244,f245,f301,f390,f392,f393,f407,f413,f440,f441,f443,f444,f456,fg5,halosp3sp3halo,hydroxyA,intraHbond5,intraHbond6,ketal,ketones,lipovolume,logP,macrocyclic,nC(sp2),nC(sp3),nCO,nCOOH,nNneutral,nNprot,nX,nc(do)n,nitro,perfluoro,polyOH,pyridine,pyridones,q017,q039,q040,q041,q137,q139,q155,q192,q257,q277,q300,q358,q453,q457,q458,q481,q483,q485,quatN,ring5nH,ringOdouble,ringat,ringdiol,sBr,sCl,sF,sI,sNH2,sOH,sPH2,sSH,sSiH3,spiroC,ssCH2,ssNH,ssO,ssPH,ssS,ssSiH2,sssCH,sssN,sssP,sssSiH,ssssC,ssssSi,sssssP,sulfonicacid,sulphates,tCH,tN,tsC,urea,zw1,zw2,zw3,0,00rganicAtom,0H,0S,0nring0at,0t0ring0diol,2C9 pKi,2D6 affinity category,ACamideO0nh0,ACamideO0nh0nh2,ASamideO0nh0,ASamideO0nh0nh2,BBB category,BBB log([brain]:[blood]),ERTL0SPtPSA,ERTL0tPSA,Flexibility,HBA,HBA0lip,HBA0prof,HBD,HBD0cam,HBD0lip,HBD0prof,HIA category,Michael0accept,P0gp category,PPB90 category,PRX0time01,PRX0time1,PRX0time2,RCamideO0nh0,RCamideO0nh0nh2,RSamideO0nh0,RSamideO0nh0nh2,Rotatable Bonds,Samide0NH,TPSA,aliphOH0t6,allylic0oxyd0t10,ami0etha0l0,ami0etha0l1,amide0dicarbonyl,basic0NH2,benzdiaz0t18,benzdiazepine0ring,branchedC0tRing,carbamate0and0thio,carbonate0carbamate,ch20lipo0t9,d0,di0widhraw0cx4,diazo0aryl,dione0104,easy0oxy0t13,ertl033,ertl035,ertl037,ertl039,ertl041,ertl043,est0lact0latm0carbm0t7,frg026,frg054,frg08,hERG pIC50,hetero0halo0di0n0arom,hindred0phe0l,hydroxylation0t8,ketone0t14,logD,logS,logS @ pH7.4,nH0indole0like,nHindole0like,nitro000ortho0t15,nitro0O,ohccn0t17,p0hetero0or0halo,p0withdraw0phe0l,phe0l,phe0l0pyr2r,phe0lic0tautomer,poly0sugars,qui0ne0type,ring0join,ring50nH0,sNH31,sp0carbons,sp20carbons,ssNH21,sssNH1,ssssN1,sulphonamide0t5,t01601,t01602,t01603,tert0amine0t11,thio0acid,thio0keto,urea0thio,xccn0t12,zz_EC50Chembl(uM),zz_Ion_Regulation_Activity,zz_Potency_Parasite (uMol),zz_SSI%
O=C(C1=C(C)N(C2=CC=C(F)C=C2)C(C)=C1)OCC,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0.2,0,0,0,0,1,2,0,3,0,0,0,0,0,261.3,0,0,1,0,0,0,0,0,0,0,0,11,0,8,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,198.2,5,1,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,5,5,3,1,0,0,0,0,2,1,1,2,1,6,6,4,4,1,0,0,0,0,0,0,0,2,3.554,0,10,4,1,0,1,0,1,0,0,0,0,0,0,5,2,2,2,10,8,4,3,3,11,3,2,10,3,11,4,3,2,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5.106,1,0,0,0,0,1,0.4132,31.23,31.23,0.2,3,3,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,31.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.148,0,0,0,0,3.554,1.482,1.482,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,4.301029995663981,
O=C(C1=C(C)N(C2=CC=CC=C2)C(C)=C1)OCC,0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0.2105,0,0,0,0,1,2,0,3,0,0,0,0,0,243.3,0,0,1,0,0,0,0,0,0,0,0,11,0,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,196.4,6,1,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,1,0,2,1,0,0,0,0,2,1,6,6,4,4,0,0,0,0,0,0,0,0,3,3.606,0,10,4,1,0,1,0,0,0,0,0,0,0,0,5,2,2,2,8,6,4,3,3,11,3,2,6,3,9,4,3,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4.761,1,0,0,0,0,1,0.4663,31.23,31.23,0.2105,3,3,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,31.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.7780000000000005,0,0,0,0,3.606,1.871,1.871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,4.301029995663981,
O=C(C1=CC=C(Br)C=C1)N(CC2)CCC32C4=C(SC=C4)CCO3,0,0,0,0,1,4,2,0,0,0,0,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,1,0,0.07692,0,0,0,0,1,2,1,4,0,0,0,0,0,392.3,0,0,0,0,0,0,0,0,0,1,0,11,0,14,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,250.8,6,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,3.427,0,10,7,1,0,1,0,1,0,0,0,0,0,0,3,10,18,29,19,14,2,4,1,11,1,3,8,1,13,51,37,24,0,0,1,20,0,1,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5.339,3,1,0,0,0,1,0.2664,57.78,29.54,0.07692,3,3,3,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2,0,29.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.617000000000001,0,0,0,0,3.427,1.411,1.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,-0.8953840470548413
O=C(C1=CC=CC=C1)N(CC2)CCC32C4=C(SC=C4)CCO3,0,0,0,0,1,3,2,0,0,0,0,0,2,1,0,1,0,0,0,3,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,1,0,0.08,0,0,0,0,1,2,1,4,0,0,0,0,0,313.4,0,0,0,0,0,0,0,0,0,1,0,11,0,13,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,233.3,7,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2.793,0,10,7,1,0,1,0,0,0,0,0,0,0,0,3,10,18,29,17,12,2,4,1,11,1,3,6,1,11,51,37,24,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5.207999999999998,3,1,0,0,0,1,0.2533,57.78,29.54,0.08,3,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,29.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.341,0,0,0,0,2.793,2.385,2.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,-1.6582280766035322
O=C(N/C1=N/C2=CC=CC=C2)/C(S1)=C/C3=CC=CC=C3,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09091,1,0,1,0,2,1,1,4,1,0,1,0,0,280.3,0,0,0,0,0,0,1,0,1,0,0,12,0,7,2,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,18,207.2,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.629,0,15,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,8,12,9,2,12,1,16,3,2,6,4,9,18,12,4,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4.9460000000000015,1,0,0,0,0,1,0.1174,66.76,41.46,0.09091,3,3,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,2,0,41.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.436,0,0,0,0,1.026,1.466,2.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,4.301029995663981,
O=C(N=C(S/1)N(C(C)=O)C2=CC=CC=C2)C1=C\C3=C(C)N(C4=CC=C(C=C4)C(F)(F)F)C(C)=C3,0,0,0,0,3,7,3,2,0,0,0,0,1,0,0,1,0,0,1,4,1,0,0,0,1,0,0,1,3,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0.1622,1,0,0,0,3,2,1,6,0,0,0,1,0,483.5,0,0,1,0,0,0,0,0,1,0,1,17,0,16,3,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,25,331.4,10,1,0,0,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,5,5,3,0,0,2,1,2,0,0,4,3,0,7,8,4,4,0,0,0,0,0,0,0,0,5,5.038,0,19,4,2,0,3,0,3,0,0,0,0,0,0,13,10,10,16,24,16,6,17,2,21,7,3,12,8,19,31,19,13,0,0,1,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,5.837999999999999,3,1,0,0,0,0,0.5099,79.97,54.67,0.1622,5,5,4,0,0,0,0,1,1,0,3,2,0,0,1,0,0,0,6,0,54.67,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,4.919,0,0,1,0,1.759,0.09861,2.249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,7.814457845145625,
O=C(N=C(S/1)N(C2=CC=CC=C2)C(C)=O)C1=C\C3=C(C)N(C4=CC=CC=C4)C(C)=C3,0,0,0,0,3,6,3,2,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0.1515,1,0,0,0,3,2,1,6,0,0,0,0,0,415.5,0,0,1,0,0,0,0,0,1,0,1,17,0,12,3,0,3,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,25,312.0,11,1,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,4,2,2,0,0,0,3,0,7,8,4,4,0,0,0,0,0,0,0,0,6,4.008,0,19,3,2,0,3,0,0,0,0,0,0,0,0,7,4,4,10,18,13,5,17,2,21,7,3,10,8,17,19,13,7,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,5.771,1,1,0,0,0,0,0.6436,79.97,54.67,0.1515,5,5,4,0,0,0,0,1,1,0,3,2,0,0,1,0,0,0,5,0,54.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5280000000000005,0,0,1,0,1.064,0.4992,2.489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,,,7.231583911783668,
O=C(NC1=C(C)C(Cl)=CC=C1)C2=CN=CC(N23)=NN=C3C4=CC=C(OC)C=C4,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1613,0,0,1,0,5,2,0,7,1,0,1,0,0,393.8,0,0,4,0,0,0,0,1,0,0,0,21,0,8,5,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,23,275.8,9,4,0,0,3,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,10,2,1,1,2,1,4,4,3,3,1,0,0,0,0,0,0,0,5,3.549,0,17,2,1,0,5,0,1,0,0,0,0,0,0,5,6,7,8,26,19,5,7,3,18,5,2,18,7,17,12,9,7,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6.055,1,0,1,0,0,0,0.2018,81.41,81.41,0.1613,7,7,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,5,0,81.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0539999999999985,0,0,0,0,3.549,1.128,1.128,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
O=C(NC1=C(F)C(Cl)=CC=C1)C2=CN=CC(N23)=NN=C3C4=CC=C(OC)C=C4,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1613,0,0,1,0,5,2,0,7,1,0,1,0,0,397.8,0,0,4,0,0,0,0,1,0,0,0,21,0,8,5,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,23,263.5,9,4,0,0,3,7,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,0,0,10,4,2,2,2,1,2,2,1,1,2,0,0,0,0,0,0,0,4,3.152,0,17,1,1,0,5,0,2,0,0,0,0,0,0,5,6,7,8,28,21,5,7,3,18,5,2,19,7,17,12,9,7,0,0,0,21,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,5.925,1,0,1,0,0,0,0.2372,81.41,81.41,0.1613,7,7,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,5,0,81.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.2810000000000015,0,0,0,0,3.152,0.7585,0.7585,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.247183568811728,
O=C(NC1=CC(Cl)=CC=C1)C2=CN=CC(N23)=NN=C3C4=CN=CC=C4,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1429,0,0,1,0,6,1,0,7,1,0,1,0,0,350.8,0,0,5,0,0,0,0,1,0,0,0,21,0,5,6,0,6,1,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,23,237.6,10,5,0,0,3,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2.462,0,16,0,1,0,6,0,1,0,0,0,0,1,0,4,4,5,6,27,19,4,7,1,17,5,1,17,7,15,8,7,5,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.6960000000000015,1,0,1,0,0,0,0.1443,85.07,85.07,0.1429,7,7,4,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,4,0,85.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.713,0,0,0,0,2.462,1.336,1.336,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
O=C(NC1=CC(Cl)=CC=C1)C2=CN=CC(N23)=NN=C3C4=NC=CC=C4,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1429,0,0,1,0,6,1,0,7,1,0,1,0,0,350.8,0,0,5,0,0,0,0,1,0,0,0,21,0,5,6,0,6,1,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,23,237.6,10,5,0,0,3,5,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2.462,0,16,0,1,0,6,0,1,0,0,0,0,1,0,4,4,5,6,26,20,4,7,1,17,6,1,17,8,15,8,7,5,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5.6960000000000015,1,0,1,0,0,0,0.1443,85.07,85.07,0.1429,7,7,4,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,4,0,85.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.735,0,0,0,0,2.462,1.336,1.336,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.0,
O=C(NC1=CC(Cl)=CC=C1C)C2=CN=CC(N23)=NN=C3C4=CC=C(OC)C=C4,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.1613,0,0,1,0,5,2,0,7,1,0,1,0,0,393.8,0,0,4,0,0,0,0,1,0,0,0,21,0,8,5,0,5,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,23,275.8,9,4,0,0,3,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,4,4,2,1,1,0,0,10,2,1,1,2,1,4,4,3,3,1,0,0,0,0,0,0,0,5,3.549,0,17,2,1,0,5,0,1,0,0,0,0,0,0,5,6,7,8,26,19,5,7,3,18,5,2,20,7,18,12,9,7,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6.042000000000002,1,0,1,0,0,0,0.209,81.41,81.41,0.1613,7,7,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,5,0,81.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.112,0,0,0,0,3.549,1.128,1.128,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,5.9746941347352305,
O=C(NC1=CC=NC(C(F)(F)F)=C1)C2=CC=CC(N/N=C/C3=CC=C(C#N)C=C3)=N2,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,1,0,2,0,6,1,0,7,2,0,2,1,0,410.4,0,0,2,0,0,0,0,2,1,0,0,18,0,11,6,0,6,2,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,24,275.2,10,2,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.75,0,17,1,1,0,6,0,3,0,0,0,0,2,0,14,12,12,12,26,16,7,8,1,18,5,1,8,6,13,12,12,12,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,0,5.9460000000000015,3,0,1,0,0,0,0.1625,103.1,103.1,0.25,7,7,2,2,1,2,1,1,0,0,3,1,0,0,0,0,0,0,8,0,103.1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8039999999999985,0,0,0,0,2.75,0.4174,0.4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,4.301029995663981,
O=C(NC1=CC=NC(C(F)(F)F)=C1)C2=CC=CC3=NN=C(C4=CC=C(C#N)C=C4)N32,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1818,0,0,1,0,6,1,0,7,1,0,1,1,0,408.3,0,0,4,0,0,0,0,1,0,0,0,21,0,9,6,0,6,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,25,264.4,10,4,0,0,3,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.42,0,17,1,1,0,6,0,3,0,0,0,0,1,0,11,10,11,12,32,19,5,7,1,18,6,1,14,8,17,14,13,11,0,0,0,21,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,6.135,3,0,1,0,0,0,0.2304,95.97,95.97,0.1818,7,7,5,1,1,1,1,1,0,0,3,1,0,0,0,0,0,0,6,0,95.97,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5.195,0,0,0,0,3.42,0.8551,0.8551,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,4.301029995663981,
O=C(OCC(N)=O)C1=C(C)N(N=C1)C2=CC=CC=C2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.25,0,0,0,0,3,3,0,6,1,0,1,0,0,259.3,1,0,2,0,0,0,0,0,0,0,0,11,0,7,3,0,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,15,189.8,6,2,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,0,0,0,0,2,1,3,3,2,2,0,0,0,0,0,0,0,0,3,0.999,0,9,2,2,0,3,0,0,0,0,0,0,0,0,8,2,2,2,12,9,5,4,4,11,4,3,8,4,8,4,3,2,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,4.299,0,0,1,0,0,0,0.2063,87.21,87.21,0.25,6,6,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,5,0,87.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.81,0,0,0,0,0.999,3.346,3.346,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,4.301029995663981,
